epoch,step,train_q_loss,val_mae,val_q_loss
0,49,0.23188750445842743,,
0,99,0.17621901631355286,,
0,149,0.1571570336818695,,
0,199,0.13192521035671234,,
0,249,0.09945482015609741,,
0,299,0.0939076766371727,,
0,341,,0.3073135316371918,0.0979279950261116
